Marker 1.0,Marker 7.0,Time (s)
33.23076923076923,15.0,0.779899999999804
30.615384615384617,78.0,0.779999999999804
38.84615384615385,195.0,0.780099999999804
51.76923076923077,167.0,0.7801999999998039
49.07692307692308,11.0,0.7802999999998039
32.07692307692308,-68.0,0.7803999999998039
1.6153846153846154,-12.0,0.7804999999998039
-30.307692307692307,94.0,0.7805999999998039
-38.69230769230769,117.0,0.7806999999998039
-32.69230769230769,43.0,0.7807999999998039
-52.61538461538461,-53.0,0.7808999999998039
-90.61538461538461,-65.0,0.7809999999998039
-89.84615384615384,3.0,0.7810999999998038
-58.53846153846154,31.0,0.7811999999998038
-41.30769230769231,57.0,0.7812999999998038
-33.92307692307692,154.0,0.7813999999998038
-19.307692307692307,228.0,0.7814999999998038
-4.230769230769231,195.0,0.7815999999998038
-2.0,88.0,0.7816999999998038
-5.153846153846154,-24.0,0.7817999999998038
-3.230769230769231,-118.0,0.7818999999998038
9.461538461538462,-222.0,0.7819999999998037
23.846153846153847,-352.0,0.7820999999998037
14.307692307692308,-472.0,0.7821999999998037
-11.23076923076923,-489.0,0.7822999999998037
-27.0,-401.0,0.7823999999998037
-27.615384615384617,-244.0,0.7824999999998037
-15.23076923076923,-24.0,0.7825999999998037
-4.538461538461538,180.0,0.7826999999998037
0.38461538461538464,324.0,0.7827999999998037
6.769230769230769,395.0,0.7828999999998036
6.153846153846154,426.0,0.7829999999998036
6.384615384615385,458.0,0.7830999999998036
11.23076923076923,401.0,0.7831999999998036
4.846153846153846,226.0,0.7832999999998036
-5.230769230769231,29.0,0.7833999999998036
-2.076923076923077,-110.0,0.7834999999998036
6.230769230769231,-165.0,0.7835999999998036
5.076923076923077,-150.0,0.7836999999998036
-1.4615384615384615,-92.0,0.7837999999998035
-16.153846153846153,-24.0,0.7838999999998035
-30.23076923076923,-8.0,0.7839999999998035
-11.615384615384615,-88.0,0.7840999999998035
17.076923076923077,-254.0,0.7841999999998035
14.923076923076923,-404.0,0.7842999999998035
-4.769230769230769,-408.0,0.7843999999998035
-12.615384615384615,-310.0,0.7844999999998035
-7.153846153846154,-202.0,0.7845999999998035
-2.076923076923077,-62.0,0.7846999999998034
4.461538461538462,34.0,0.7847999999998034
5.076923076923077,3.0,0.7848999999998034
-14.153846153846153,-20.0,0.7849999999998034
-29.615384615384617,-2.0,0.7850999999998034
-35.07692307692308,-59.0,0.7851999999998034
-38.23076923076923,-119.0,0.7852999999998034
-18.23076923076923,-49.0,0.7853999999998034
10.76923076923077,85.0,0.7854999999998034
14.846153846153847,181.0,0.7855999999998033
-0.7692307692307693,197.0,0.7856999999998033
-9.076923076923077,109.0,0.7857999999998033
-7.538461538461538,0.0,0.7858999999998033
-8.538461538461538,17.0,0.7859999999998033
-15.615384615384615,148.0,0.7860999999998033
-27.923076923076923,213.0,0.7861999999998033
-38.46153846153846,145.0,0.7862999999998033
-40.61538461538461,30.0,0.7863999999998033
-25.692307692307693,-74.0,0.7864999999998032
-7.3076923076923075,-135.0,0.7865999999998032
-2.3076923076923075,-133.0,0.7866999999998032
6.846153846153846,-96.0,0.7867999999998032
7.923076923076923,-82.0,0.7868999999998032
-21.846153846153847,-84.0,0.7869999999998032
-54.61538461538461,-49.0,0.7870999999998032
-75.46153846153847,-16.0,0.7871999999998032
-90.6923076923077,10.0,0.7872999999998032
-91.76923076923077,101.0,0.7873999999998031
-66.84615384615384,171.0,0.7874999999998031
-16.846153846153847,122.0,0.7875999999998031
26.23076923076923,17.0,0.7876999999998031
30.53846153846154,-69.0,0.7877999999998031
10.076923076923077,-123.0,0.7878999999998031
-0.6153846153846154,-85.0,0.7879999999998031
4.923076923076923,12.0,0.7880999999998031
0.38461538461538464,50.0,0.7881999999998031
-18.307692307692307,59.0,0.788299999999803
-20.23076923076923,92.0,0.788399999999803
-5.538461538461538,130.0,0.788499999999803
1.3846153846153846,176.0,0.788599999999803
2.3076923076923075,197.0,0.788699999999803
18.615384615384617,163.0,0.788799999999803
43.53846153846154,111.0,0.788899999999803
45.76923076923077,100.0,0.788999999999803
26.307692307692307,110.0,0.789099999999803
-3.4615384615384617,23.0,0.789199999999803
-26.23076923076923,-116.0,0.7892999999998029
-32.30769230769231,-125.0,0.7893999999998029
-42.46153846153846,-7.0,0.7894999999998029
-49.84615384615385,84.0,0.7895999999998029
-23.46153846153846,69.0,0.7896999999998029
16.692307692307693,7.0,0.7897999999998029
21.23076923076923,-21.0,0.7898999999998029
-15.23076923076923,-20.0,0.7899999999998029
-48.92307692307692,3.0,0.7900999999998028
-57.0,46.0,0.7901999999998028
-67.84615384615384,60.0,0.7902999999998028
-78.23076923076923,27.0,0.7903999999998028
-54.76923076923077,19.0,0.7904999999998028
-21.923076923076923,61.0,0.7905999999998028
-9.76923076923077,64.0,0.7906999999998028
3.0,-17.0,0.7907999999998028
16.53846153846154,-108.0,0.7908999999998028
15.615384615384615,-35.0,0.7909999999998027
15.23076923076923,163.0,0.7910999999998027
20.307692307692307,219.0,0.7911999999998027
15.384615384615385,99.0,0.7912999999998027
-4.0,-37.0,0.7913999999998027
-25.76923076923077,-124.0,0.7914999999998027
-37.61538461538461,-168.0,0.7915999999998027
-37.30769230769231,-169.0,0.7916999999998027
-18.76923076923077,-151.0,0.7917999999998027
9.076923076923077,-121.0,0.7918999999998027
30.23076923076923,8.0,0.7919999999998026
46.69230769230769,174.0,0.7920999999998026
41.38461538461539,160.0,0.7921999999998026
7.923076923076923,17.0,0.7922999999998026
-21.923076923076923,-68.0,0.7923999999998026
-26.384615384615383,-111.0,0.7924999999998026
-11.307692307692308,-166.0,0.7925999999998026
-0.7692307692307693,-203.0,0.7926999999998026
1.3076923076923077,-171.0,0.7927999999998026
8.153846153846153,-80.0,0.7928999999998025
5.384615384615385,-7.0,0.7929999999998025
-9.461538461538462,20.0,0.7930999999998025
-17.153846153846153,-18.0,0.7931999999998025
-19.692307692307693,-94.0,0.7932999999998025
-20.53846153846154,-72.0,0.7933999999998025
-5.769230769230769,66.0,0.7934999999998025
20.615384615384617,201.0,0.7935999999998025
35.84615384615385,255.0,0.7936999999998025
41.15384615384615,226.0,0.7937999999998024
38.23076923076923,156.0,0.7938999999998024
31.46153846153846,122.0,0.7939999999998024
42.38461538461539,102.0,0.7940999999998024
46.38461538461539,9.0,0.7941999999998024
5.769230769230769,-58.0,0.7942999999998024
-42.84615384615385,8.0,0.7943999999998024
-56.61538461538461,94.0,0.7944999999998024
-49.76923076923077,75.0,0.7945999999998024
-31.384615384615383,-15.0,0.7946999999998023
-1.1538461538461537,-120.0,0.7947999999998023
7.538461538461538,-212.0,0.7948999999998023
-25.53846153846154,-248.0,0.7949999999998023
-58.07692307692308,-231.0,0.7950999999998023
-54.46153846153846,-196.0,0.7951999999998023
-36.30769230769231,-151.0,0.7952999999998023
-15.384615384615385,-99.0,0.7953999999998023
26.615384615384617,-98.0,0.7954999999998023
65.76923076923077,-152.0,0.7955999999998022
67.53846153846153,-196.0,0.7956999999998022
46.92307692307692,-190.0,0.7957999999998022
15.384615384615385,-145.0,0.7958999999998022
-22.23076923076923,-91.0,0.7959999999998022
-45.23076923076923,-36.0,0.7960999999998022
-54.76923076923077,-53.0,0.7961999999998022
-63.69230769230769,-130.0,0.7962999999998022
-62.84615384615385,-118.0,0.7963999999998022
-42.46153846153846,0.0,0.7964999999998021
-12.384615384615385,112.0,0.7965999999998021
18.692307692307693,130.0,0.7966999999998021
44.76923076923077,84.0,0.7967999999998021
46.46153846153846,90.0,0.7968999999998021
11.923076923076923,140.0,0.7969999999998021
-31.615384615384617,176.0,0.7970999999998021
-55.84615384615385,113.0,0.7971999999998021
-55.84615384615385,-45.0,0.7972999999998021
-35.84615384615385,-94.0,0.797399999999802
-14.76923076923077,31.0,0.797499999999802
2.6153846153846154,153.0,0.797599999999802
23.923076923076923,166.0,0.797699999999802
50.38461538461539,141.0,0.797799999999802
68.0,167.0,0.797899999999802
55.23076923076923,164.0,0.797999999999802
20.153846153846153,34.0,0.798099999999802
-22.923076923076923,-89.0,0.798199999999802
-68.84615384615384,-100.0,0.798299999999802
-84.46153846153847,-37.0,0.7983999999998019
-35.84615384615385,24.0,0.7984999999998019
26.307692307692307,8.0,0.7985999999998019
37.92307692307692,-79.0,0.7986999999998019
28.53846153846154,-175.0,0.7987999999998019
18.23076923076923,-210.0,0.7988999999998019
-15.692307692307692,-109.0,0.7989999999998019
-40.0,81.0,0.7990999999998019
-45.92307692307692,171.0,0.7991999999998018
-65.92307692307692,112.0,0.7992999999998018
-61.92307692307692,21.0,0.7993999999998018
-21.076923076923077,-70.0,0.7994999999998018
7.846153846153846,-132.0,0.7995999999998018
11.23076923076923,-87.0,0.7996999999998018
3.0,24.0,0.7997999999998018
-13.076923076923077,54.0,0.7998999999998018
-38.76923076923077,34.0,0.7999999999998018
-56.23076923076923,54.0,0.8000999999998017
-40.92307692307692,46.0,0.8001999999998017
-15.615384615384615,-22.0,0.8002999999998017
0.5384615384615384,-86.0,0.8003999999998017
14.461538461538462,-108.0,0.8004999999998017
29.923076923076923,-117.0,0.8005999999998017
47.69230769230769,-113.0,0.8006999999998017
47.92307692307692,-62.0,0.8007999999998017
18.846153846153847,29.0,0.8008999999998017
-20.615384615384617,90.0,0.8009999999998016
-27.153846153846153,85.0,0.8010999999998016
-1.1538461538461537,26.0,0.8011999999998016
-2.076923076923077,-95.0,0.8012999999998016
-22.0,-215.0,0.8013999999998016
-14.076923076923077,-231.0,0.8014999999998016
-0.38461538461538464,-131.0,0.8015999999998016
-4.846153846153846,16.0,0.8016999999998016
-2.5384615384615383,114.0,0.8017999999998016
5.769230769230769,130.0,0.8018999999998015
7.3076923076923075,118.0,0.8019999999998015
23.76923076923077,120.0,0.8020999999998015
36.0,85.0,0.8021999999998015
15.307692307692308,-33.0,0.8022999999998015
-15.846153846153847,-164.0,0.8023999999998015
-30.46153846153846,-251.0,0.8024999999998015
-36.15384615384615,-291.0,0.8025999999998015
-46.84615384615385,-230.0,0.8026999999998015
-49.69230769230769,-80.0,0.8027999999998015
-44.0,19.0,0.8028999999998014
-53.07692307692308,44.0,0.8029999999998014
-58.07692307692308,93.0,0.8030999999998014
-35.61538461538461,120.0,0.8031999999998014
-6.384615384615385,76.0,0.8032999999998014
4.538461538461538,73.0,0.8033999999998014
2.076923076923077,137.0,0.8034999999998014
4.384615384615385,120.0,0.8035999999998014
14.461538461538462,13.0,0.8036999999998014
28.384615384615383,-36.0,0.8037999999998013
31.53846153846154,-25.0,0.8038999999998013
13.0,-45.0,0.8039999999998013
-3.923076923076923,-73.0,0.8040999999998013
-18.53846153846154,-95.0,0.8041999999998013
-40.92307692307692,-126.0,0.8042999999998013
-41.84615384615385,-62.0,0.8043999999998013
-20.46153846153846,88.0,0.8044999999998013
-11.076923076923077,181.0,0.8045999999998013
-13.846153846153847,165.0,0.8046999999998012
-5.846153846153846,99.0,0.8047999999998012
5.153846153846154,36.0,0.8048999999998012
4.6923076923076925,-51.0,0.8049999999998012
10.153846153846153,-173.0,0.8050999999998012
19.23076923076923,-274.0,0.8051999999998012
8.692307692307692,-308.0,0.8052999999998012
1.6153846153846154,-249.0,0.8053999999998012
18.53846153846154,-114.0,0.8054999999998012
21.615384615384617,4.0,0.8055999999998011
-21.46153846153846,57.0,0.8056999999998011
-61.15384615384615,98.0,0.8057999999998011
-60.92307692307692,141.0,0.8058999999998011
-61.30769230769231,167.0,0.8059999999998011
-58.23076923076923,149.0,0.8060999999998011
-22.846153846153847,49.0,0.8061999999998011
5.384615384615385,-81.0,0.8062999999998011
-7.769230769230769,-165.0,0.806399999999801
-24.615384615384617,-195.0,0.806499999999801
-11.846153846153847,-162.0,0.806599999999801
10.307692307692308,-62.0,0.806699999999801
18.692307692307693,68.0,0.806799999999801
15.384615384615385,153.0,0.806899999999801
9.615384615384615,135.0,0.806999999999801
13.153846153846153,91.0,0.807099999999801
21.76923076923077,91.0,0.807199999999801
18.53846153846154,73.0,0.807299999999801
12.461538461538462,0.0,0.8073999999998009
21.46153846153846,-63.0,0.8074999999998009
37.38461538461539,-68.0,0.8075999999998009
41.76923076923077,-48.0,0.8076999999998009
26.153846153846153,-31.0,0.8077999999998009
0.6153846153846154,-7.0,0.8078999999998009
-9.461538461538462,23.0,0.8079999999998009
4.384615384615385,59.0,0.8080999999998009
11.076923076923077,47.0,0.8081999999998009
-12.0,-44.0,0.8082999999998008
-35.30769230769231,-109.0,0.8083999999998008
-35.69230769230769,-107.0,0.8084999999998008
-38.84615384615385,-76.0,0.8085999999998008
-63.61538461538461,-30.0,0.8086999999998008
-70.3076923076923,14.0,0.8087999999998008
-40.92307692307692,49.0,0.8088999999998008
-19.384615384615383,80.0,0.8089999999998008
-10.23076923076923,125.0,0.8090999999998008
1.2307692307692308,100.0,0.8091999999998007
5.3076923076923075,-15.0,0.8092999999998007
13.615384615384615,-104.0,0.8093999999998007
27.076923076923077,-139.0,0.8094999999998007
19.307692307692307,-159.0,0.8095999999998007
8.923076923076923,-151.0,0.8096999999998007
33.76923076923077,-134.0,0.8097999999998007
67.0,-130.0,0.8098999999998007
64.3076923076923,-93.0,0.8099999999998007
32.38461538461539,-38.0,0.8100999999998006
-1.2307692307692308,-47.0,0.8101999999998006
-26.53846153846154,-90.0,0.8102999999998006
-55.53846153846154,-67.0,0.8103999999998006
-79.15384615384616,18.0,0.8104999999998006
-65.15384615384616,122.0,0.8105999999998006
-29.615384615384617,187.0,0.8106999999998006
4.846153846153846,186.0,0.8107999999998006
26.0,174.0,0.8108999999998006
13.692307692307692,249.0,0.8109999999998005
-17.076923076923077,339.0,0.8110999999998005
-41.92307692307692,266.0,0.8111999999998005
-54.53846153846154,38.0,0.8112999999998005
-57.15384615384615,-178.0,0.8113999999998005
-60.07692307692308,-258.0,0.8114999999998005
-58.23076923076923,-261.0,0.8115999999998005
-28.615384615384617,-272.0,0.8116999999998005
30.307692307692307,-261.0,0.8117999999998005
79.53846153846153,-224.0,0.8118999999998004
82.61538461538461,-186.0,0.8119999999998004
51.76923076923077,-115.0,0.8120999999998004
9.0,-35.0,0.8121999999998004
-31.615384615384617,17.0,0.8122999999998004
-47.69230769230769,64.0,0.8123999999998004
-33.15384615384615,99.0,0.8124999999998004
-5.153846153846154,92.0,0.8125999999998004
12.538461538461538,39.0,0.8126999999998004
19.76923076923077,5.0,0.8127999999998003
22.692307692307693,22.0,0.8128999999998003
15.538461538461538,51.0,0.8129999999998003
1.7692307692307692,99.0,0.8130999999998003
-7.3076923076923075,114.0,0.8131999999998003
-8.923076923076923,35.0,0.8132999999998003
-10.76923076923077,-52.0,0.8133999999998003
-18.076923076923077,-73.0,0.8134999999998003
-30.846153846153847,-26.0,0.8135999999998003
-36.07692307692308,67.0,0.8136999999998002
-19.307692307692307,116.0,0.8137999999998002
1.0769230769230769,94.0,0.8138999999998002
-9.615384615384615,85.0,0.8139999999998002
-28.615384615384617,74.0,0.8140999999998002
-16.53846153846154,-39.0,0.8141999999998002
1.7692307692307692,-222.0,0.8142999999998002
14.23076923076923,-349.0,0.8143999999998002
23.46153846153846,-342.0,0.8144999999998002
9.307692307692308,-234.0,0.8145999999998002
-15.307692307692308,-119.0,0.8146999999998001
-18.846153846153847,-45.0,0.8147999999998001
-15.307692307692308,-25.0,0.8148999999998001
-27.846153846153847,-35.0,0.8149999999998001
-22.692307692307693,-43.0,0.8150999999998001
16.46153846153846,-26.0,0.8151999999998001
36.46153846153846,15.0,0.8152999999998001
20.076923076923077,56.0,0.8153999999998001
6.769230769230769,77.0,0.8154999999998
18.692307692307693,57.0,0.8155999999998
46.46153846153846,-1.0,0.8156999999998
64.84615384615384,-71.0,0.8157999999998
60.30769230769231,-101.0,0.8158999999998
43.76923076923077,-49.0,0.8159999999998
33.69230769230769,54.0,0.8160999999998
21.923076923076923,73.0,0.8161999999998
-11.153846153846153,-65.0,0.8162999999998
-26.307692307692307,-222.0,0.8163999999998
-4.769230769230769,-245.0,0.8164999999997999
-0.46153846153846156,-128.0,0.8165999999997999
-29.076923076923077,8.0,0.8166999999997999
-39.53846153846154,69.0,0.8167999999997999
-13.0,69.0,0.8168999999997999
7.076923076923077,53.0,0.8169999999997999
2.3076923076923075,93.0,0.8170999999997999
0.6153846153846154,152.0,0.8171999999997999
16.076923076923077,46.0,0.8172999999997999
33.07692307692308,-207.0,0.8173999999997998
37.76923076923077,-382.0,0.8174999999997998
22.615384615384617,-360.0,0.8175999999997998
11.23076923076923,-195.0,0.8176999999997998
35.30769230769231,-52.0,0.8177999999997998
65.6923076923077,5.0,0.8178999999997998
65.38461538461539,80.0,0.8179999999997998
57.53846153846154,167.0,0.8180999999997998
62.69230769230769,213.0,0.8181999999997998
58.92307692307692,242.0,0.8182999999997997
35.30769230769231,207.0,0.8183999999997997
11.538461538461538,93.0,0.8184999999997997
-1.3076923076923077,-35.0,0.8185999999997997
-9.846153846153847,-134.0,0.8186999999997997
-14.538461538461538,-200.0,0.8187999999997997
-20.307692307692307,-283.0,0.8188999999997997
-38.76923076923077,-343.0,0.8189999999997997
-48.92307692307692,-297.0,0.8190999999997997
-29.0,-193.0,0.8191999999997996
-16.53846153846154,-129.0,0.8192999999997996
-34.23076923076923,-50.0,0.8193999999997996
-58.69230769230769,54.0,0.8194999999997996
-66.92307692307692,29.0,0.8195999999997996
-53.46153846153846,-94.0,0.8196999999997996
-25.076923076923077,-106.0,0.8197999999997996
0.46153846153846156,55.0,0.8198999999997996
5.153846153846154,227.0,0.8199999999997996
6.153846153846154,255.0,0.8200999999997995
36.0,128.0,0.8201999999997995
74.92307692307692,-79.0,0.8202999999997995
80.61538461538461,-213.0,0.8203999999997995
59.07692307692308,-213.0,0.8204999999997995
22.384615384615383,-156.0,0.8205999999997995
-12.538461538461538,-87.0,0.8206999999997995
-23.615384615384617,-91.0,0.8207999999997995
-13.384615384615385,-203.0,0.8208999999997995
0.23076923076923078,-259.0,0.8209999999997994
24.46153846153846,-176.0,0.8210999999997994
54.30769230769231,-32.0,0.8211999999997994
40.38461538461539,89.0,0.8212999999997994
-15.76923076923077,123.0,0.8213999999997994
-44.0,40.0,0.8214999999997994
-24.76923076923077,-70.0,0.8215999999997994
-5.615384615384615,-95.0,0.8216999999997994
-3.1538461538461537,-47.0,0.8217999999997994
-10.307692307692308,-33.0,0.8218999999997993
-28.615384615384617,-97.0,0.8219999999997993
-34.0,-130.0,0.8220999999997993
-20.384615384615383,-75.0,0.8221999999997993
-1.1538461538461537,-41.0,0.8222999999997993
20.153846153846153,-46.0,0.8223999999997993
33.23076923076923,-16.0,0.8224999999997993
32.61538461538461,19.0,0.8225999999997993
23.153846153846153,18.0,0.8226999999997993
8.076923076923077,30.0,0.8227999999997992
-8.76923076923077,28.0,0.8228999999997992
-17.46153846153846,-36.0,0.8229999999997992
-4.153846153846154,-61.0,0.8230999999997992
20.76923076923077,-25.0,0.8231999999997992
21.0,-48.0,0.8232999999997992
-4.153846153846154,-111.0,0.8233999999997992
-22.53846153846154,-106.0,0.8234999999997992
-25.153846153846153,-36.0,0.8235999999997992
-18.76923076923077,18.0,0.8236999999997991
13.76923076923077,67.0,0.8237999999997991
70.61538461538461,166.0,0.8238999999997991
87.07692307692308,254.0,0.8239999999997991
53.07692307692308,236.0,0.8240999999997991
22.076923076923077,105.0,0.8241999999997991
4.6923076923076925,-19.0,0.8242999999997991
-2.076923076923077,-30.0,0.8243999999997991
7.615384615384615,39.0,0.8244999999997991
22.307692307692307,82.0,0.824599999999799
15.846153846153847,46.0,0.824699999999799
-11.384615384615385,-13.0,0.824799999999799
-30.53846153846154,-53.0,0.824899999999799
-31.384615384615383,-75.0,0.824999999999799
-7.769230769230769,-79.0,0.825099999999799
14.76923076923077,-104.0,0.825199999999799
-2.6153846153846154,-143.0,0.825299999999799
-26.307692307692307,-184.0,0.825399999999799
-15.76923076923077,-237.0,0.825499999999799
3.0,-199.0,0.8255999999997989
1.8461538461538463,-61.0,0.8256999999997989
-2.076923076923077,50.0,0.8257999999997989
9.153846153846153,121.0,0.8258999999997989
15.076923076923077,168.0,0.8259999999997989
18.46153846153846,205.0,0.8260999999997989
36.38461538461539,178.0,0.8261999999997989
53.69230769230769,6.0,0.8262999999997989
67.92307692307692,-178.0,0.8263999999997989
68.07692307692308,-248.0,0.8264999999997988
35.0,-242.0,0.8265999999997988
-5.846153846153846,-209.0,0.8266999999997988
-31.153846153846153,-182.0,0.8267999999997988
-47.15384615384615,-151.0,0.8268999999997988
-60.76923076923077,-56.0,0.8269999999997988
-53.46153846153846,54.0,0.8270999999997988
-26.76923076923077,54.0,0.8271999999997988
-21.153846153846153,-1.0,0.8272999999997988
-31.076923076923077,-43.0,0.8273999999997987
-27.0,-97.0,0.8274999999997987
-15.23076923076923,-85.0,0.8275999999997987
-4.846153846153846,-4.0,0.8276999999997987
20.384615384615383,27.0,0.8277999999997987
44.38461538461539,9.0,0.8278999999997987
32.76923076923077,19.0,0.8279999999997987
15.923076923076923,52.0,0.8280999999997987
22.307692307692307,32.0,0.8281999999997987
25.76923076923077,-75.0,0.8282999999997986
16.384615384615383,-190.0,0.8283999999997986
11.0,-209.0,0.8284999999997986
-0.9230769230769231,-117.0,0.8285999999997986
-27.307692307692307,19.0,0.8286999999997986
-41.07692307692308,100.0,0.8287999999997986
-24.46153846153846,66.0,0.8288999999997986
7.769230769230769,2.0,0.8289999999997986
47.53846153846154,55.0,0.8290999999997986
67.6923076923077,158.0,0.8291999999997985
33.07692307692308,141.0,0.8292999999997985
-23.307692307692307,12.0,0.8293999999997985
-57.76923076923077,-92.0,0.8294999999997985
-72.6923076923077,-84.0,0.8295999999997985
-75.92307692307692,-22.0,0.8296999999997985
-59.07692307692308,23.0,0.8297999999997985
-30.923076923076923,58.0,0.8298999999997985
-17.307692307692307,40.0,0.8299999999997985
-9.846153846153847,-8.0,0.8300999999997984
14.923076923076923,-91.0,0.8301999999997984
36.0,-282.0,0.8302999999997984
36.61538461538461,-459.0,0.8303999999997984
33.69230769230769,-443.0,0.8304999999997984
26.46153846153846,-255.0,0.8305999999997984
19.692307692307693,-83.0,0.8306999999997984
31.23076923076923,-4.0,0.8307999999997984
52.15384615384615,90.0,0.8308999999997984
56.61538461538461,188.0,0.8309999999997983
38.38461538461539,223.0,0.8310999999997983
18.153846153846153,185.0,0.8311999999997983
-3.769230769230769,69.0,0.8312999999997983
-27.76923076923077,-41.0,0.8313999999997983
-28.0,-76.0,0.8314999999997983
-15.846153846153847,-64.0,0.8315999999997983
-20.76923076923077,-76.0,0.8316999999997983
-24.0,-84.0,0.8317999999997983
-0.3076923076923077,-22.0,0.8318999999997982
35.07692307692308,23.0,0.8319999999997982
62.38461538461539,-27.0,0.8320999999997982
71.46153846153847,-98.0,0.8321999999997982
42.69230769230769,-105.0,0.8322999999997982
-13.615384615384615,-60.0,0.8323999999997982
-46.07692307692308,-5.0,0.8324999999997982
-35.69230769230769,42.0,0.8325999999997982
-20.46153846153846,73.0,0.8326999999997982
-31.53846153846154,73.0,0.8327999999997981
-48.53846153846154,55.0,0.8328999999997981
-45.07692307692308,17.0,0.8329999999997981
-21.076923076923077,-12.0,0.8330999999997981
10.23076923076923,-7.0,0.8331999999997981
33.92307692307692,-12.0,0.8332999999997981
39.92307692307692,-64.0,0.8333999999997981
28.0,-137.0,0.8334999999997981
14.23076923076923,-143.0,0.8335999999997981
2.8461538461538463,-51.0,0.833699999999798
-11.461538461538462,65.0,0.833799999999798
-22.0,75.0,0.833899999999798
-25.23076923076923,-79.0,0.833999999999798
-24.307692307692307,-246.0,0.834099999999798
-18.23076923076923,-320.0,0.834199999999798
1.0769230769230769,-326.0,0.834299999999798
28.615384615384617,-287.0,0.834399999999798
53.69230769230769,-201.0,0.834499999999798
64.61538461538461,-71.0,0.834599999999798
46.15384615384615,64.0,0.8346999999997979
6.6923076923076925,169.0,0.8347999999997979
-29.692307692307693,225.0,0.8348999999997979
-51.0,255.0,0.8349999999997979
-37.61538461538461,253.0,0.8350999999997979
7.846153846153846,183.0,0.8351999999997979
36.15384615384615,97.0,0.8352999999997979
27.384615384615383,58.0,0.8353999999997979
9.923076923076923,10.0,0.8354999999997978
8.307692307692308,-109.0,0.8355999999997978
12.692307692307692,-197.0,0.8356999999997978
6.846153846153846,-165.0,0.8357999999997978
-10.153846153846153,-107.0,0.8358999999997978
-29.692307692307693,-71.0,0.8359999999997978
-27.53846153846154,6.0,0.8360999999997978
-14.615384615384615,72.0,0.8361999999997978
-29.076923076923077,-2.0,0.8362999999997978
-53.38461538461539,-163.0,0.8363999999997977
-54.15384615384615,-286.0,0.8364999999997977
-24.307692307692307,-301.0,0.8365999999997977
14.23076923076923,-207.0,0.8366999999997977
47.92307692307692,-99.0,0.8367999999997977
86.84615384615384,-48.0,0.8368999999997977
110.3076923076923,-72.0,0.8369999999997977
93.0,-102.0,0.8370999999997977
69.53846153846153,-100.0,0.8371999999997977
48.30769230769231,-165.0,0.8372999999997977
12.307692307692308,-243.0,0.8373999999997976
-8.076923076923077,-209.0,0.8374999999997976
-10.692307692307692,-123.0,0.8375999999997976
-24.0,-83.0,0.8376999999997976
-36.46153846153846,-145.0,0.8377999999997976
-38.30769230769231,-305.0,0.8378999999997976
-53.46153846153846,-377.0,0.8379999999997976
-83.07692307692308,-238.0,0.8380999999997976
-90.53846153846153,-10.0,0.8381999999997976
-76.53846153846153,159.0,0.8382999999997975
-67.76923076923077,246.0,0.8383999999997975
-56.0,273.0,0.8384999999997975
-27.692307692307693,310.0,0.8385999999997975
-2.6153846153846154,368.0,0.8386999999997975
14.538461538461538,320.0,0.8387999999997975
42.15384615384615,152.0,0.8388999999997975
61.46153846153846,-29.0,0.8389999999997975
56.30769230769231,-99.0,0.8390999999997975
31.384615384615383,-75.0,0.8391999999997974
-0.07692307692307693,-107.0,0.8392999999997974
5.615384615384615,-168.0,0.8393999999997974
46.53846153846154,-165.0,0.8394999999997974
72.15384615384616,-88.0,0.8395999999997974
64.84615384615384,23.0,0.8396999999997974
41.53846153846154,46.0,0.8397999999997974
22.307692307692307,-29.0,0.8398999999997974
-1.3076923076923077,-71.0,0.8399999999997974
-25.923076923076923,27.0,0.8400999999997973
-32.23076923076923,169.0,0.8401999999997973
-48.23076923076923,146.0,0.8402999999997973
-78.15384615384616,11.0,0.8403999999997973
-74.84615384615384,-85.0,0.8404999999997973
-38.07692307692308,-94.0,0.8405999999997973
-0.9230769230769231,-21.0,0.8406999999997973
21.384615384615383,42.0,0.8407999999997973
19.53846153846154,8.0,0.8408999999997973
-5.846153846153846,-73.0,0.8409999999997972
-30.307692307692307,-70.0,0.8410999999997972
-30.23076923076923,-7.0,0.8411999999997972
-14.538461538461538,28.0,0.8412999999997972
4.0,38.0,0.8413999999997972
19.076923076923077,28.0,0.8414999999997972
25.384615384615383,-22.0,0.8415999999997972
33.38461538461539,-89.0,0.8416999999997972
41.84615384615385,-119.0,0.8417999999997972
40.69230769230769,-128.0,0.8418999999997971
20.23076923076923,-132.0,0.8419999999997971
-8.307692307692308,-20.0,0.8420999999997971
-16.76923076923077,151.0,0.8421999999997971
-11.615384615384615,85.0,0.8422999999997971
-5.230769230769231,-157.0,0.8423999999997971
0.5384615384615384,-246.0,0.8424999999997971
-4.769230769230769,-142.0,0.8425999999997971
-19.384615384615383,15.0,0.8426999999997971
-25.0,97.0,0.842799999999797
-13.153846153846153,24.0,0.842899999999797
-2.076923076923077,-74.0,0.842999999999797
3.230769230769231,-93.0,0.843099999999797
11.846153846153847,-109.0,0.843199999999797
19.46153846153846,-131.0,0.843299999999797
24.076923076923077,-75.0,0.843399999999797
35.61538461538461,35.0,0.843499999999797
37.92307692307692,92.0,0.843599999999797
23.76923076923077,70.0,0.843699999999797
11.307692307692308,-11.0,0.8437999999997969
-9.461538461538462,-108.0,0.8438999999997969
